date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gorakhpur,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
2018-11-05,4419586000000000.0,5340230000000000.0,3336330000000000.0,8036990000000000.0,6133516000000000.0,4018752000000000.0,7697250000000000.0,3450930000000000.0,5257310000000000.0,4011660000000000.0,9759050000000000.0,4436240000000000.0,3102550000000000.0,5666930000000000.0,5446390000000000.0,4999510000000000.0,5109900000000000.0,2827378000000000.0,6612036000000000.0,5053658000000000.0,5285260000000000.0,4076190000000000.0,3293130000000000.0,4708200000000000.0,3827700000000000.0,5721750000000000.0,8372970000000000.0,3740870000000000.0,5935380000000000.0,3714330000000000.0,2980380000000000.0,5853916000000000.0,4171000000000000.0,3640690000000000.0,6785670000000000.0,1.02e+16,3211900000000000.0,6142480000000000.0,6274430000000000.0,4167430000000000.0,3116660000000000.0,2536790000000000.0,5917620000000000.0,4854786000000000.0,2632060000000000.0,4610238000000000.0,3445512000000000.0,2890708000000000.0,3713720000000000.0,2819250000000000.0,1930900000000000.0,5103612000000000.0,6780220000000000.0,7578410000000000.0
2018-11-06,4501488000000000.0,6014832000000000.0,3232678000000000.0,7851502000000000.0,6680050000000000.0,4525214000000000.0,5135066000000000.0,3437804000000000.0,4262472000000000.0,3687832000000000.0,8126280000000000.0,5168136000000000.0,4507216000000000.0,5012522000000000.0,5645334000000000.0,9111040000000000.0,5340276000000000.0,3618580000000000.0,1.2053514e+16,5411540000000000.0,4413698000000000.0,4484322000000000.0,3216200000000000.0,4496104000000000.0,4175572000000000.0,5258636000000000.0,8306212000000000.0,4575452000000000.0,5016828000000000.0,3097942000000000.0,3264810000000000.0,5043720000000000.0,5536884000000000.0,2583750000000000.0,5174590000000000.0,9802004000000000.0,3154050000000000.0,8326114000000000.0,6767636000000000.0,4619654000000000.0,2709250200000000.0,4215058000000000.0,1.125208e+16,4263220000000000.0,3356514000000000.0,4511870000000000.0,4393336000000000.0,3023480000000000.0,4334796000000000.0,4042702000000000.0,2440768000000000.0,4569830000000000.0,4388276000000000.0,3151380000000000.0
2018-11-07,5019688000000000.0,5871090000000000.0,2825756000000000.0,8593080000000000.0,7859564000000000.0,4930100000000000.0,5479330000000000.0,3515260000000000.0,3947330000000000.0,4312400000000000.0,7538130000000000.0,6102920000000000.0,4953920000000000.0,4629390000000000.0,7503010000000000.0,7899770000000000.0,5435740000000000.0,3524320000000000.0,9117320000000000.0,8434550000000000.0,4450640000000000.0,5093640000000000.0,3125772000000000.0,4646450000000000.0,4546780000000000.0,4629260000000000.0,8555690000000000.0,5105890000000000.0,5384440000000000.0,4064066000000000.0,3686078000000000.0,6324236000000000.0,6261120000000000.0,2963790000000000.0,5071200000000000.0,1e+16,3583600000000000.0,6536500000000000.0,5785960000000000.0,5052810000000000.0,4257290000000000.0,4127580000000000.0,8915670000000000.0,7654734000000000.0,6236310000000000.0,6289910000000000.0,4851800000000000.0,3640746000000000.0,4470226000000000.0,3559860000000000.0,2531248000000000.0,6112200000000000.0,5542990000000000.0,5594240000000000.0
2018-11-08,5847010000000000.0,4826794000000000.0,3032070000000000.0,5678930000000000.0,8664510000000000.0,3724004000000000.0,3874979200000000.0,3710710000000000.0,3546538000000000.0,4358538000000000.0,7094406000000000.0,4099760000000000.0,5799360000000000.0,5066992000000000.0,5973068000000000.0,5782188000000000.0,5162980000000000.0,2684590000000000.0,6174834000000000.0,4464238000000000.0,4037212000000000.0,4980134000000000.0,3131350000000000.0,4070932000000000.0,4230138000000000.0,5258580000000000.0,3765456000000000.0,4709260000000000.0,5273996000000000.0,4745320000000000.0,3167150000000000.0,6025150000000000.0,4509246000000000.0,2245230000000000.0,5115542000000000.0,4996788000000000.0,4960920000000000.0,5130136000000000.0,5340590000000000.0,6502310000000000.0,6601070000000000.0,3740170000000000.0,6448188000000000.0,5261570000000000.0,4690442000000000.0,4986206000000000.0,4508770000000000.0,3351890000000000.0,3852258000000000.0,3914830000000000.0,2532108000000000.0,5561078000000000.0,4886816000000000.0,4192014000000000.0
2018-11-09,4680962000000000.0,4416310000000000.0,4201338000000000.0,8615650000000000.0,9715040000000000.0,4197770000000000.0,4876610000000000.0,3150186000000000.0,4919380000000000.0,4452620000000000.0,5988580000000000.0,5059160000000000.0,3967370000000000.0,5593420000000000.0,8047150000000000.0,9176460000000000.0,5358048000000000.0,3568462000000000.0,9004390000000000.0,5934580000000000.0,3726350000000000.0,5106500000000000.0,3623582000000000.0,4216190000000000.0,3629040000000000.0,4557750000000000.0,1.01e+16,4068778000000000.0,3998780000000000.0,3570062000000000.0,4063352000000000.0,9532300000000000.0,5198630000000000.0,2763140000000000.0,4505520000000000.0,9624910000000000.0,3678488000000000.0,5934570000000000.0,5716020000000000.0,5436054000000000.0,5580390000000000.0,4298702000000000.0,8495280000000000.0,6602670000000000.0,3593660000000000.0,5300080000000000.0,4272686000000000.0,2974394180000000.0,4704430000000000.0,3251780000000000.0,2737200000000000.0,3934340000000000.0,5721280000000000.0,4226890000000000.0
2018-11-10,1e+16,5565686000000000.0,2969410000000000.0,1.25e+16,7747794000000000.0,4086090000000000.0,6403522000000000.0,4708900000000000.0,4339040000000000.0,4602580000000000.0,7852404000000000.0,5172206000000000.0,4702930000000000.0,4722032000000000.0,6060392000000000.0,9590108000000000.0,6167010000000000.0,2659180000000000.0,1.3161788e+16,5263596000000000.0,4878458000000000.0,8471730000000000.0,2194490000000000.0,5333520000000000.0,4644374000000000.0,5645600000000000.0,1.19e+16,4428890000000000.0,5187990000000000.0,3800290000000000.0,2754350000000000.0,7868144000000000.0,7748990000000000.0,4204290000000000.0,5408982000000000.0,9617968000000000.0,4740390000000000.0,5969084000000000.0,6729682000000000.0,7218780000000000.0,2827840000000000.0,4108020000000000.0,1.3176816e+16,7261082000000000.0,2197660000000000.0,6028338000000000.0,5662460000000000.0,3555920000000000.0,5885630000000000.0,2535180000000000.0,2566160000000000.0,5517392000000000.0,4756378000000000.0,3896916000000000.0
2018-11-11,4721680000000000.0,5790450000000000.0,2743770000000000.0,7692868000000000.0,7236770000000000.0,4000212000000000.0,5772070000000000.0,3483510000000000.0,3689766000000000.0,3713256000000000.0,7132660000000000.0,5141580000000000.0,3742658000000000.0,5541410000000000.0,6214750000000000.0,9289390000000000.0,4567858000000000.0,6352330000000000.0,1.16e+16,3761993200000000.0,4626840000000000.0,5286660000000000.0,2629698000000000.0,3935174000000000.0,3759030000000000.0,5367130000000000.0,7624054000000000.0,3723992000000000.0,4124820000000000.0,2809326000000000.0,2831778000000000.0,5109390000000000.0,4726014000000000.0,2055914000000000.0,5744500000000000.0,6873776000000000.0,3280690000000000.0,8691520000000000.0,6654270000000000.0,5424654000000000.0,3779436000000000.0,3614278000000000.0,1.16e+16,6018140000000000.0,3445950000000000.0,5088820000000000.0,3847774000000000.0,3620240000000000.0,3886862000000000.0,4944734000000000.0,2687322000000000.0,5354150000000000.0,6168250000000000.0,3650660000000000.0
2018-11-12,4808150000000000.0,6646480000000000.0,1952170000000000.0,9658150000000000.0,1.094799e+16,4119270000000000.0,4583396000000000.0,4084950000000000.0,4980110000000000.0,3820300000000000.0,1.22e+16,6062656000000000.0,3988390000000000.0,4713030000000000.0,7916176000000000.0,1.38e+16,7163650000000000.0,3025140000000000.0,1.88e+16,6407772000000000.0,5134370000000000.0,5922080000000000.0,2773350000000000.0,5051320000000000.0,4490810000000000.0,9012400000000000.0,9916010000000000.0,4057430000000000.0,6712380000000000.0,2461710000000000.0,2672320000000000.0,8492818000000000.0,6766140000000000.0,3236490000000000.0,6364696000000000.0,1.16e+16,3654560000000000.0,8475200000000000.0,8348850000000000.0,6403420000000000.0,3421954000000000.0,4406280000000000.0,1.76e+16,5296530000000000.0,5341980000000000.0,7113802000000000.0,4734600000000000.0,3420920000000000.0,4878700000000000.0,2439460000000000.0,3351520000000000.0,4603122000000000.0,3576320000000000.0,3870878000000000.0
2018-11-13,3769950000000000.0,4108352000000000.0,2935500000000000.0,6840820000000000.0,6575250000000000.0,3575622000000000.0,6009250000000000.0,2470787000000000.0,3540428000000000.0,3579966000000000.0,7024836000000000.0,4201382000000000.0,2779216600000000.0,6806906000000000.0,1.1e+16,9457038000000000.0,5197186000000000.0,1971780000000000.0,8546834000000000.0,5322450000000000.0,4321616000000000.0,4395090000000000.0,1511600000000000.0,4388414000000000.0,4011294000000000.0,4286168000000000.0,6564510000000000.0,4769334000000000.0,5214320000000000.0,3402216000000000.0,2702080000000000.0,6136450000000000.0,5047712000000000.0,2974206000000000.0,5096910000000000.0,6237316000000000.0,3160998000000000.0,6199848000000000.0,6982094000000000.0,4782476000000000.0,3835922000000000.0,3828890000000000.0,7966278000000000.0,4332440000000000.0,2940056000000000.0,4916080000000000.0,4149268000000000.0,3092510000000000.0,4315250000000000.0,4930654000000000.0,2835992000000000.0,4270960000000000.0,5651578000000000.0,4029250000000000.0
2018-11-14,5129836000000000.0,4502760000000000.0,3303546000000000.0,6037224000000000.0,8383510000000000.0,4346060000000000.0,5567980000000000.0,3627110000000000.0,6070290000000000.0,4836110000000000.0,7887930000000000.0,4956710000000000.0,5363580000000000.0,5642210000000000.0,7957270000000000.0,7642160000000000.0,5023690000000000.0,3307178000000000.0,1.07e+16,5248934000000000.0,4730520000000000.0,6736820000000000.0,3574084000000000.0,5224750000000000.0,3473420000000000.0,3190240000000000.0,6324772000000000.0,3556370000000000.0,8614360000000000.0,3382450000000000.0,2930632000000000.0,6780368000000000.0,5196280000000000.0,3450760000000000.0,6056380000000000.0,7439794000000000.0,3261970000000000.0,8950660000000000.0,6877550000000000.0,4904650000000000.0,4961450000000000.0,3956580000000000.0,1.35e+16,5007708000000000.0,3787040000000000.0,7380710000000000.0,4558980000000000.0,3232750000000000.0,4917830000000000.0,4309764000000000.0,3073950000000000.0,6911590000000000.0,6964030000000000.0,3170480000000000.0
2018-11-15,5578660000000000.0,4245820000000000.0,2810180000000000.0,5658176000000000.0,8111890000000000.0,3534640000000000.0,2921051200000000.0,2255800000000000.0,3228964000000000.0,3987002000000000.0,6463682000000000.0,3468438000000000.0,3338366000000000.0,4108360000000000.0,4632490000000000.0,5906322000000000.0,6340630000000000.0,3276140000000000.0,6653970000000000.0,5556960000000000.0,3764728000000000.0,3824358000000000.0,2080130000000000.0,3586274000000000.0,3418999200000000.0,5346504000000000.0,5303416000000000.0,4499500000000000.0,7716880000000000.0,2964994000000000.0,2729320000000000.0,6451210000000000.0,5192960000000000.0,2346070000000000.0,6314312000000000.0,5113864000000000.0,4478210000000000.0,4791278000000000.0,4971890000000000.0,6817450000000000.0,3546854000000000.0,3831884000000000.0,6286992000000000.0,5429280000000000.0,3866828000000000.0,5013774000000000.0,4556750000000000.0,3054390000000000.0,3561886000000000.0,4921318000000000.0,2617500000000000.0,5304622000000000.0,3897544000000000.0,4382900000000000.0
2018-11-16,5139642000000000.0,6305780000000000.0,2798730000000000.0,7854490000000000.0,1.438304e+16,4110190000000000.0,8116390000000000.0,3073174000000000.0,4668122000000000.0,4118040000000000.0,8743090000000000.0,2434216000000000.0,3026248000000000.0,4532740000000000.0,5022260000000000.0,8521040000000000.0,7491136000000000.0,3124162000000000.0,8469990000000000.0,6844750000000000.0,4208820000000000.0,4092810000000000.0,2757949600000000.0,4682090000000000.0,4268830000000000.0,5241330000000000.0,8022900000000000.0,5797270000000000.0,5922790000000000.0,3987432000000000.0,2905464000000000.0,7236290000000000.0,4582410000000000.0,3646562000000000.0,6892840000000000.0,8777430000000000.0,3673636000000000.0,1.01e+16,7999010000000000.0,8167638000000000.0,3222258000000000.0,4168220000000000.0,8615480000000000.0,7669550000000000.0,3322836000000000.0,5771650000000000.0,4740098000000000.0,3322218000000000.0,3928050000000000.0,2806710000000000.0,3057610000000000.0,6545850000000000.0,3605400000000000.0,3014030000000000.0
2018-11-17,5412350000000000.0,5408066000000000.0,3414790000000000.0,6979940000000000.0,1.2051146e+16,4016220000000000.0,5493442000000000.0,2323700000000000.0,7337140000000000.0,4898132000000000.0,6696752000000000.0,5868270000000000.0,1814480000000000.0,3013502000000000.0,7459322000000000.0,9156268000000000.0,6196030000000000.0,3424380000000000.0,8533690000000000.0,5595194000000000.0,4874054000000000.0,5396588000000000.0,3387944800000000.0,6068890000000000.0,5154936000000000.0,4845002000000000.0,5297774000000000.0,4756780000000000.0,5650298000000000.0,3820980000000000.0,2853372000000000.0,7836240000000000.0,5254820000000000.0,3200460000000000.0,5306786000000000.0,6832730000000000.0,2577370000000000.0,6050084000000000.0,5670154000000000.0,7690760000000000.0,3332240000000000.0,4542450000000000.0,8537852000000000.0,6367300000000000.0,3493090000000000.0,5437896000000000.0,4660080000000000.0,3878418000000000.0,3526040000000000.0,3169330000000000.0,2892530000000000.0,5604094000000000.0,4576618000000000.0,4134444000000000.0
2018-11-18,5641284000000000.0,5912720000000000.0,3703592000000000.0,8394830000000000.0,1.53e+16,3528108000000000.0,5715980000000000.0,3364260000000000.0,6550680000000000.0,4376270000000000.0,7962160000000000.0,2763010000000000.0,3923424000000000.0,4911850000000000.0,7632040000000000.0,6979880000000000.0,5678590000000000.0,2938558000000000.0,8368490000000000.0,7805710000000000.0,5270770000000000.0,5231362000000000.0,4198806000000000.0,3555126000000000.0,3761100000000000.0,5883390000000000.0,9970160000000000.0,3969946000000000.0,4675550000000000.0,4131594000000000.0,4205820000000000.0,6862130000000000.0,5505040000000000.0,3256572000000000.0,6575140000000000.0,1.01e+16,3654098000000000.0,8859600000000000.0,5736180000000000.0,6940580000000000.0,3564302000000000.0,3669642000000000.0,9284000000000000.0,6690050000000000.0,3579644000000000.0,5793550000000000.0,4451744000000000.0,3847154000000000.0,4043046000000000.0,2545010000000000.0,2921306000000000.0,4716190000000000.0,3803470000000000.0,4446840000000000.0
2018-11-19,4739450000000000.0,6187100000000000.0,3345930000000000.0,1.02e+16,9639484000000000.0,3394580000000000.0,6061842000000000.0,2931956000000000.0,7128810000000000.0,4282810000000000.0,8767480000000000.0,6295860000000000.0,3600590000000000.0,3804760000000000.0,6501086000000000.0,1.11e+16,5914650000000000.0,3671728000000000.0,1.0123782e+16,5745694000000000.0,4379520000000000.0,5024460000000000.0,3024960000000000.0,4449580000000000.0,4567020000000000.0,7661800000000000.0,1.16e+16,6250930000000000.0,4737882000000000.0,3591940000000000.0,2931180000000000.0,6426294000000000.0,5139100000000000.0,2899000000000000.0,5218560000000000.0,1.53e+16,3566838000000000.0,7585200000000000.0,6289000000000000.0,6707410000000000.0,3549630000000000.0,3198390000000000.0,9141890000000000.0,4884888000000000.0,2461440000000000.0,5565388000000000.0,4601244000000000.0,3487500000000000.0,3605104000000000.0,4321410000000000.0,1961970000000000.0,5396168000000000.0,6721620000000000.0,3059516000000000.0
2018-11-20,5217080000000000.0,5270184000000000.0,2482330000000000.0,8842388000000000.0,1.34e+16,3516092000000000.0,6104180000000000.0,2489848000000000.0,4093422000000000.0,3641490000000000.0,7441374000000000.0,4952356000000000.0,3114878600000000.0,3443350000000000.0,5122290000000000.0,1.301363e+16,5246952000000000.0,2328100000000000.0,1.9922314e+16,5266280000000000.0,5986426000000000.0,5092070000000000.0,2776280000000000.0,4782928000000000.0,4603870000000000.0,5686056000000000.0,7160140000000000.0,4547704000000000.0,5303710000000000.0,3435406000000000.0,3103412000000000.0,9247140000000000.0,6691840000000000.0,2635438000000000.0,6032110000000000.0,6791476000000000.0,2909928000000000.0,1.4669118e+16,6507970000000000.0,5905532000000000.0,3648416000000000.0,3703776000000000.0,1.8493614e+16,4392470000000000.0,2102796800000000.0,5263740000000000.0,3852798000000000.0,2442390000000000.0,4154594000000000.0,4131104000000000.0,2538300000000000.0,5083930000000000.0,3946120000000000.0,3614470000000000.0
2018-11-21,4756008000000000.0,7251390000000000.0,2795504000000000.0,8248980000000000.0,8065280000000000.0,3699650000000000.0,7311150000000000.0,3596680000000000.0,4975672000000000.0,3996400000000000.0,9492350000000000.0,2285230000000000.0,4287950000000000.0,4442400000000000.0,1.4e+16,1.14e+16,4573820000000000.0,3481692000000000.0,1.26e+16,5523554000000000.0,6124410000000000.0,6024520000000000.0,3214090000000000.0,4356890000000000.0,4317650000000000.0,5953750000000000.0,8458160000000000.0,4588710000000000.0,6725930000000000.0,3128310000000000.0,3274200000000000.0,5830676000000000.0,6377410000000000.0,2940050000000000.0,4620060000000000.0,8949850000000000.0,3318910000000000.0,7538970000000000.0,6698710000000000.0,4656570000000000.0,5175244000000000.0,3734180000000000.0,1.09e+16,4912578000000000.0,1818104000000000.0,5255888000000000.0,4402740000000000.0,3463206000000000.0,4296080000000000.0,4245110000000000.0,2967800000000000.0,5353690000000000.0,4018820000000000.0,3145920000000000.0
2018-11-22,7549480000000000.0,5301280000000000.0,2793650000000000.0,5226898000000000.0,7159160000000000.0,3974132000000000.0,3764568000000000.0,2838076000000000.0,3571558000000000.0,3813008000000000.0,6978776000000000.0,3248164000000000.0,3678958000000000.0,5333484000000000.0,5646534000000000.0,8662972000000000.0,4750198000000000.0,2441250000000000.0,9911932000000000.0,6668470000000000.0,5938898000000000.0,4996700000000000.0,3079130000000000.0,4310874000000000.0,3575696000000000.0,4698496000000000.0,4921232600000000.0,4375236000000000.0,4761954000000000.0,3232772000000000.0,2362300000000000.0,5877890000000000.0,5055436000000000.0,3208108000000000.0,4884414000000000.0,5135520000000000.0,3633856000000000.0,5549066000000000.0,5023950000000000.0,3679000000000000.0,3081616000000000.0,3725364000000000.0,1.0598048e+16,4931020000000000.0,4140212000000000.0,4688980000000000.0,3956278000000000.0,2527680000000000.0,3489576000000000.0,3917926000000000.0,2586472000000000.0,4571950000000000.0,5435938000000000.0,2141530000000000.0
2018-11-23,4584424000000000.0,6430730000000000.0,3366334000000000.0,7131670000000000.0,9460440000000000.0,4252440000000000.0,5316420000000000.0,3354410000000000.0,4016208000000000.0,3682930000000000.0,5885130000000000.0,6317874000000000.0,3705316000000000.0,4166530000000000.0,9845620000000000.0,7520620000000000.0,5253950000000000.0,3144614000000000.0,7994690000000000.0,5710700000000000.0,3666690000000000.0,5377876000000000.0,3389060000000000.0,4472180000000000.0,3805820000000000.0,5319120000000000.0,6904290000000000.0,3753240000000000.0,5494730000000000.0,3227080000000000.0,3164816000000000.0,5801646000000000.0,5030490000000000.0,3830060000000000.0,5972710000000000.0,7754010000000000.0,3058732000000000.0,6071210000000000.0,5616300000000000.0,6247880000000000.0,3786914000000000.0,4305160000000000.0,7645100000000000.0,5010210000000000.0,2165934000000000.0,5952890000000000.0,4418910000000000.0,3407244000000000.0,3978930000000000.0,3223360000000000.0,2573470000000000.0,5492290000000000.0,4353230000000000.0,4655270000000000.0
2018-11-24,7509950000000000.0,5505758000000000.0,2459710000000000.0,9526240000000000.0,8780500000000000.0,4392728000000000.0,5273361200000000.0,2967650000000000.0,4432472000000000.0,4885876000000000.0,7444886000000000.0,4937462000000000.0,6557770000000000.0,4895998000000000.0,5700120000000000.0,6236664000000000.0,6310200000000000.0,2800310000000000.0,8601450000000000.0,6199556000000000.0,4993916000000000.0,4689794000000000.0,2184350000000000.0,4041056000000000.0,4484828000000000.0,4593478000000000.0,5719456000000000.0,3783380000000000.0,5473506000000000.0,2378630000000000.0,3071070000000000.0,6947380000000000.0,5944568000000000.0,4498130000000000.0,6141788000000000.0,9755732000000000.0,3656270000000000.0,6705762000000000.0,6312234000000000.0,6766510000000000.0,4988150000000000.0,4154390000000000.0,9056996000000000.0,6507790000000000.0,4713136000000000.0,6542696000000000.0,6302700000000000.0,3241900000000000.0,4408900000000000.0,4121768000000000.0,4222810000000000.0,5836584000000000.0,4276732000000000.0,3649752000000000.0
2018-11-25,4972754661870504.0,5268169264516129.0,3634037759634318.0,6891415165882354.0,8660922459416059.0,4243542232424677.0,5507042425531915.0,3389708158149171.0,4304943823442136.5,4449721727395411.5,7059358622994652.0,4709838643564356.0,3758466906552706.5,5240335896892655.0,6929773973706920.0,8612770442708333.0,5288909784901278.0,3390230568903226.0,9454459234828496.0,5363606424528302.0,4514299432642487.0,5285225800293686.0,4056116207395498.5,4621409561064087.0,4518725882517483.0,5066096332480818.0,6669103082579185.0,4380781712247324.5,5147979279314888.0,3187030626143791.0,3627819835271318.0,6715972920704846.0,5230934049208443.0,3082900188902007.0,5443025439783491.0,7129528800396826.0,3196098811614731.0,6677860955451349.0,5879458349514563.0,5147598596938776.0,3557099207464788.5,4117084991814461.0,8716024622395833.0,5722422072072072.0,3617778936769871.0,5525170257659831.0,4392237013679890.5,3755371597164461.0,4223056343957503.5,3856014098124098.0,2769103972162741.0,5587799946808511.0,4830552994482759.0,4601586569067296.0
2018-11-26,4745160000000000.0,5325680000000000.0,1951690000000000.0,1.03e+16,7593698000000000.0,4358700000000000.0,6103186000000000.0,3322440000000000.0,4213880000000000.0,2777750000000000.0,9244590000000000.0,4831968000000000.0,4751772000000000.0,6168048000000000.0,6040052000000000.0,9631744000000000.0,5287530000000000.0,6357770000000000.0,1.4165844e+16,5664942000000000.0,4679854000000000.0,7522590000000000.0,2552520000000000.0,3759830000000000.0,4658406000000000.0,6244410000000000.0,9532720000000000.0,4593520000000000.0,4512768000000000.0,3941260000000000.0,3626960000000000.0,6386990000000000.0,6463990000000000.0,3820280000000000.0,5574422000000000.0,8749442000000000.0,4357600000000000.0,7394850000000000.0,6558854000000000.0,7386990000000000.0,6601990000000000.0,3543890000000000.0,1.1851536e+16,5456012000000000.0,3787870000000000.0,4783648000000000.0,5134170000000000.0,2449580000000000.0,4576160000000000.0,4309348000000000.0,2735980000000000.0,4860686000000000.0,4710094000000000.0,3653444000000000.0
2018-11-27,5646820000000000.0,5952630000000000.0,3548560000000000.0,8721494000000000.0,1.02e+16,4125462000000000.0,5901510000000000.0,3555256000000000.0,3631650000000000.0,3656508000000000.0,6766600000000000.0,6221000000000000.0,4166316000000000.0,4437618000000000.0,5074920000000000.0,7903470000000000.0,5135210000000000.0,4672110000000000.0,1.06e+16,6429590000000000.0,4626470000000000.0,5565646000000000.0,3396206000000000.0,3595236000000000.0,3612920000000000.0,5103744000000000.0,7577016000000000.0,4347738000000000.0,5739450000000000.0,2597288000000000.0,3746662000000000.0,8554280000000000.0,5149138000000000.0,2252278000000000.0,4879878000000000.0,7850802000000000.0,3297720000000000.0,1.24e+16,6351510000000000.0,6212928000000000.0,4141238000000000.0,3933216000000000.0,1.12e+16,7976440000000000.0,2813450000000000.0,5547040000000000.0,4169762000000000.0,3311044000000000.0,4445074000000000.0,3808674000000000.0,2762104000000000.0,5072560000000000.0,5622100000000000.0,4379630000000000.0
2018-11-28,5387698000000000.0,4948484000000000.0,2384600000000000.0,9786160000000000.0,7794478000000000.0,3567820000000000.0,5295382000000000.0,3522470000000000.0,3908940000000000.0,4660530000000000.0,9693030000000000.0,8433360000000000.0,4936570000000000.0,5812060000000000.0,7571010000000000.0,1.66e+16,5727130000000000.0,2389674000000000.0,2.64e+16,5623808000000000.0,3619480000000000.0,6164330000000000.0,2676890000000000.0,4413760000000000.0,5584730000000000.0,7004080000000000.0,9715220000000000.0,5285740000000000.0,5608484000000000.0,4153750000000000.0,2468630000000000.0,8061350000000000.0,5514242000000000.0,4467670000000000.0,6349266000000000.0,9373840000000000.0,3831520000000000.0,1.1e+16,8432520000000000.0,6130860000000000.0,4455750000000000.0,3858270000000000.0,2.19e+16,5215518000000000.0,3579110000000000.0,7029612000000000.0,4316520000000000.0,2912320000000000.0,3435530000000000.0,4223510000000000.0,3191050000000000.0,4701994000000000.0,5832360000000000.0,3114288000000000.0
2018-11-29,3966520000000000.0,4665560000000000.0,2276030000000000.0,6417102000000000.0,1.21e+16,4208510000000000.0,5127018000000000.0,3651552000000000.0,4268206000000000.0,4819848000000000.0,6738944000000000.0,4868822000000000.0,3927972000000000.0,4947646000000000.0,5944860000000000.0,7892644000000000.0,5408534000000000.0,3889380000000000.0,8106902000000000.0,6467020000000000.0,4573658000000000.0,4761006000000000.0,1324530000000000.0,4445128000000000.0,3565193200000000.0,4838454000000000.0,5475734000000000.0,4756808000000000.0,5719820000000000.0,3081868000000000.0,3317396000000000.0,7640370000000000.0,5114870000000000.0,2830234000000000.0,6018670000000000.0,6362884000000000.0,3256224000000000.0,5502748000000000.0,6093272000000000.0,4258966000000000.0,4222464000000000.0,3731822000000000.0,6925822000000000.0,5293320000000000.0,3511078000000000.0,6451390000000000.0,4705114000000000.0,2975680000000000.0,3967972000000000.0,5323516000000000.0,2844624000000000.0,5909040000000000.0,4884320000000000.0,4158720000000000.0
2018-11-30,4904542000000000.0,6016060000000000.0,3682970000000000.0,8668750000000000.0,7665790000000000.0,3685370000000000.0,6277370000000000.0,3570780000000000.0,4206570000000000.0,4276810000000000.0,7077450000000000.0,6206670000000000.0,4077460000000000.0,8842970000000000.0,1.02e+16,1.38e+16,6409000000000000.0,3371992000000000.0,1.04e+16,5391786000000000.0,4434130000000000.0,5524470000000000.0,3654784000000000.0,4384540000000000.0,4241320000000000.0,5504260000000000.0,1.04e+16,4690600000000000.0,7022700000000000.0,3050710000000000.0,3063164000000000.0,5667802000000000.0,5514860000000000.0,3290340000000000.0,6548640000000000.0,1.1e+16,3735170000000000.0,7607240000000000.0,7990740000000000.0,5502780000000000.0,4388140000000000.0,3851290000000000.0,9852180000000000.0,5337110000000000.0,3266010000000000.0,7953580000000000.0,4123640000000000.0,3040480000000000.0,4447630000000000.0,3106620000000000.0,2670520000000000.0,7318570000000000.0,5335220000000000.0,4511380000000000.0
2018-12-01,6840890000000000.0,4706710000000000.0,2161210000000000.0,5767386000000000.0,7391196000000000.0,3679730000000000.0,5753554000000000.0,2674220000000000.0,4391938000000000.0,4281470000000000.0,6969626000000000.0,4258860000000000.0,3430344000000000.0,4739252000000000.0,6005114000000000.0,8522722000000000.0,7441620000000000.0,2896970000000000.0,9874858000000000.0,8812360000000000.0,3742338000000000.0,4648998000000000.0,4178440000000000.0,4062632000000000.0,4774012000000000.0,5088136000000000.0,5554968000000000.0,4080380000000000.0,5287286000000000.0,3041796000000000.0,3773760000000000.0,6160000000000000.0,5691544000000000.0,2823180000000000.0,5836396000000000.0,6047282000000000.0,4199960000000000.0,6852972000000000.0,4673778000000000.0,6570600000000000.0,3487338000000000.0,4188538000000000.0,6446680000000000.0,1.04e+16,4084610000000000.0,7434434000000000.0,4566250000000000.0,3854120000000000.0,3820114000000000.0,4604150000000000.0,2658976000000000.0,6339822000000000.0,3924598000000000.0,4099316000000000.0
